,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sentenceNumber,sentence,reviewNumber
3535,gp:AOqpTOGMuN1SnqXyjryIvfw8x8iuRNo-0xuulEyXGERSUwnxhPRRBAUms1a--VnF1HubHAWWga4ohnIlqB8rCQ,Karla Owen,https://play-lh.googleusercontent.com/a-/AOh14GjsMr5ufNr1-UM-SIEai7CB4Uwt8owXijc2OGMZwg,the only thing i'd like to see a change in is seeing my radiology images. i can read the results but can't see the images. if or when this feature is available i'll give this app 5 stars.,3,1,3.50,2017-05-01 17:59:16,nan,nan,1,the only thing i had like to see a change in is seeing my radiology images.,1923
3536,gp:AOqpTOGMuN1SnqXyjryIvfw8x8iuRNo-0xuulEyXGERSUwnxhPRRBAUms1a--VnF1HubHAWWga4ohnIlqB8rCQ,Karla Owen,https://play-lh.googleusercontent.com/a-/AOh14GjsMr5ufNr1-UM-SIEai7CB4Uwt8owXijc2OGMZwg,the only thing i'd like to see a change in is seeing my radiology images. i can read the results but can't see the images. if or when this feature is available i'll give this app 5 stars.,3,1,3.50,2017-05-01 17:59:16,nan,nan,2,i can read the results but cannot see the images.,1923
3537,gp:AOqpTOGMuN1SnqXyjryIvfw8x8iuRNo-0xuulEyXGERSUwnxhPRRBAUms1a--VnF1HubHAWWga4ohnIlqB8rCQ,Karla Owen,https://play-lh.googleusercontent.com/a-/AOh14GjsMr5ufNr1-UM-SIEai7CB4Uwt8owXijc2OGMZwg,the only thing i'd like to see a change in is seeing my radiology images. i can read the results but can't see the images. if or when this feature is available i'll give this app 5 stars.,3,1,3.50,2017-05-01 17:59:16,nan,nan,3,if or when this feature is available is not it give this app 5 stars.,1923
3538,gp:AOqpTOHDSHTr7pa_9RhKNihxe1KnpAnyytf_w9ijbXr4w7sRGImLzMNE7x31l52VfBbFhjxNyEn7vzA7rJFeeg,John Dee,https://play-lh.googleusercontent.com/a-/AOh14Gh4te2sGl6x_hqIgqJZpsYGrC1R8sUTL0sz-xvyDA,needs some type of push notification to tell us when a message is in our in box. i get no alarm telling me my doctor has left me a message,3,7,3.50,2017-05-01 14:05:15,nan,nan,1,needs some type of push notification to tell us when a message is in our in box.,1924
3539,gp:AOqpTOHDSHTr7pa_9RhKNihxe1KnpAnyytf_w9ijbXr4w7sRGImLzMNE7x31l52VfBbFhjxNyEn7vzA7rJFeeg,John Dee,https://play-lh.googleusercontent.com/a-/AOh14Gh4te2sGl6x_hqIgqJZpsYGrC1R8sUTL0sz-xvyDA,needs some type of push notification to tell us when a message is in our in box. i get no alarm telling me my doctor has left me a message,3,7,3.50,2017-05-01 14:05:15,nan,nan,2,i get no alarm telling me my doctor has left me a message,1924
3540,gp:AOqpTOFngWS8-7W7OOjt8SOOjrVSE4Ffmx2fvKq2N70ODcChXe7Gka8LqPboOMro9aeWU-a8ZVjp6G1nq8XH3Q,Kathryn Shaffer,https://play-lh.googleusercontent.com/a/AATXAJzMI6VeGH9gOa_vO5gih_ngJ92doA_a-cFN56D1=mo,"app is so easy to use, pleasing to the eye, helpful, and the information and resources there are impressive and what i learnef there reassured me during this time of uncertainty about my health.  thank you.",5,9,3.50,2017-04-27 20:14:28,nan,nan,1,"app is so easy to use, pleasing to the eye, helpful, and the information and resources there are impressive and what i learned there reassured me during this time of uncertainty about my health.",1925
3541,gp:AOqpTOFngWS8-7W7OOjt8SOOjrVSE4Ffmx2fvKq2N70ODcChXe7Gka8LqPboOMro9aeWU-a8ZVjp6G1nq8XH3Q,Kathryn Shaffer,https://play-lh.googleusercontent.com/a/AATXAJzMI6VeGH9gOa_vO5gih_ngJ92doA_a-cFN56D1=mo,"app is so easy to use, pleasing to the eye, helpful, and the information and resources there are impressive and what i learnef there reassured me during this time of uncertainty about my health.  thank you.",5,9,3.50,2017-04-27 20:14:28,nan,nan,2,thank you.,1925
3542,gp:AOqpTOF88TcOlwndUUK_Zt2fYIxQvG0OHLkktBIlLcqd4vansP5MqeiDxMsCSQFcatQ1xeQdjMMg271L0_tEtQ,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,i trust mayo clinics expertise & enjoy healthy living updates!,5,0,3.50,2017-04-27 15:47:58,nan,nan,1,i trust mayo clinics expertise  and  enjoy healthy living updates!,1926
3543,gp:AOqpTOEnUh1sgnDQ7V0BlzHXJBJ5XIQrMfWnVxnU7dXFoXj-8DmYkXmmD_5TeMOpKPOcSJmjAbtGRnChvQTmpw,Thomas Franco,https://play-lh.googleusercontent.com/a-/AOh14GjbVfhMcWKGsWhS12DQeYBvJoAoMqUf7ynoUXvnpGw,it works most of the time.,3,2,3.50,2017-04-26 18:04:14,nan,nan,1,it works most of the time.,1927
3544,gp:AOqpTOE_Paq6sajIAAFPgKyV8ga7SUWN9jnycokxnH-KQ2_nAEo5-0wNwV9EMQaPz60GislY6v58JuKtPnhzSw,Tammy Jobes,https://play-lh.googleusercontent.com/a-/AOh14GgzSNyQWX9TNI4EDJQcNwKoTh20KclC9AkqNA_1EVE,"needs work. functions don't always work, especially when you need them to. i expect better from mayo.",3,3,3.50,2017-04-26 02:10:19,nan,nan,1,needs work.,1928
3545,gp:AOqpTOE_Paq6sajIAAFPgKyV8ga7SUWN9jnycokxnH-KQ2_nAEo5-0wNwV9EMQaPz60GislY6v58JuKtPnhzSw,Tammy Jobes,https://play-lh.googleusercontent.com/a-/AOh14GgzSNyQWX9TNI4EDJQcNwKoTh20KclC9AkqNA_1EVE,"needs work. functions don't always work, especially when you need them to. i expect better from mayo.",3,3,3.50,2017-04-26 02:10:19,nan,nan,2,"functions do not always work, especially when you need them to.",1928
3546,gp:AOqpTOE_Paq6sajIAAFPgKyV8ga7SUWN9jnycokxnH-KQ2_nAEo5-0wNwV9EMQaPz60GislY6v58JuKtPnhzSw,Tammy Jobes,https://play-lh.googleusercontent.com/a-/AOh14GgzSNyQWX9TNI4EDJQcNwKoTh20KclC9AkqNA_1EVE,"needs work. functions don't always work, especially when you need them to. i expect better from mayo.",3,3,3.50,2017-04-26 02:10:19,nan,nan,3,i expect better from mayo.,1928
3547,gp:AOqpTOEZ5Qy_Xe7d4bbdzZgzGy3s7mhm2gYG47pYadu3OuhZtTmM_XNLgzTe7nsRnKvW-jnCaIdZcFrgoidyvg,Dan Holzhauer,https://play-lh.googleusercontent.com/a-/AOh14Gi461IZ-VqpnuRnjK8MGgEn5L1bLgN7kuG-kQngqg,"easy to use. love it, keeps me up to date about my condition!!!",5,2,3.50,2017-04-14 22:55:29,nan,nan,1,easy to use.,1929
3548,gp:AOqpTOEZ5Qy_Xe7d4bbdzZgzGy3s7mhm2gYG47pYadu3OuhZtTmM_XNLgzTe7nsRnKvW-jnCaIdZcFrgoidyvg,Dan Holzhauer,https://play-lh.googleusercontent.com/a-/AOh14Gi461IZ-VqpnuRnjK8MGgEn5L1bLgN7kuG-kQngqg,"easy to use. love it, keeps me up to date about my condition!!!",5,2,3.50,2017-04-14 22:55:29,nan,nan,2,"love it, keeps me up to date about my condition!!!",1929
3549,gp:AOqpTOE9D2NGfaiG9Uo_5eeJYv5khgX-LRJg6Qz2GpzfhGmHGiqQEDinWqfRwncj6Zixp4OBFv4hCzMUWkPw7w,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"easy to use, very useful, able to print info needed.",5,0,3.40,2017-04-13 05:23:09,nan,nan,1,"easy to use, very useful, able to print info needed.",1930
3550,gp:AOqpTOETCwgfo8Qj_z4c0SYCaWK1nkBsT1XFvS6yRKo51YIRHgiuoZrX5S-xis13gUFbxawq8x92tvXQQ9jVsA,barb robitaille,https://play-lh.googleusercontent.com/a/AATXAJwtpqHZPCNKImf4aJGCOcQAQE4PmjJgPOThOSe-=mo,i like the way tell you everything,5,0,3.30,2017-04-12 10:33:32,nan,nan,1,i like the way tell you everything,1931
3551,gp:AOqpTOGZvblfBZiHylVX1-4QlLoaYFQ-9ui77dVkywA-4WPTAUq8XFK3W-1ArM4N48QDGVp15E0nUtLplpnB2g,James Okello,https://play-lh.googleusercontent.com/a/AATXAJzQRp5RH_8N9vxJ-hAA9mpiRo6iXHDdNycFkkUL=mo,amazing,5,0,nan,2017-04-03 13:42:25,nan,nan,1,amazing,1932
3552,gp:AOqpTOE54sSpD-ZQbjC1ocUzfq2ycHeLIuWGtNQWutZylvTZMOa9arcyeIObmzME4vDB7IBOyIYjkxm7BZ6Gxg,Debbie Sidaway,https://play-lh.googleusercontent.com/a/AATXAJzZxi_JovYWP8nyIQRFGgQlTlkz0Vs_tHwO7yXf=mo,"one question re my identity was where my daughter, chris heitzman, lives.  she did live in in but moved to fl quite few yrs ago.  i did not want to verify untruth but had no option.",5,1,3.40,2017-04-01 12:15:14,nan,nan,1,"one question re my identity was where my daughter, chris hitman, lives.",1933
3553,gp:AOqpTOE54sSpD-ZQbjC1ocUzfq2ycHeLIuWGtNQWutZylvTZMOa9arcyeIObmzME4vDB7IBOyIYjkxm7BZ6Gxg,Debbie Sidaway,https://play-lh.googleusercontent.com/a/AATXAJzZxi_JovYWP8nyIQRFGgQlTlkz0Vs_tHwO7yXf=mo,"one question re my identity was where my daughter, chris heitzman, lives.  she did live in in but moved to fl quite few yrs ago.  i did not want to verify untruth but had no option.",5,1,3.40,2017-04-01 12:15:14,nan,nan,2,she did live in in but moved to florida quite few yrs ago.,1933
3554,gp:AOqpTOE54sSpD-ZQbjC1ocUzfq2ycHeLIuWGtNQWutZylvTZMOa9arcyeIObmzME4vDB7IBOyIYjkxm7BZ6Gxg,Debbie Sidaway,https://play-lh.googleusercontent.com/a/AATXAJzZxi_JovYWP8nyIQRFGgQlTlkz0Vs_tHwO7yXf=mo,"one question re my identity was where my daughter, chris heitzman, lives.  she did live in in but moved to fl quite few yrs ago.  i did not want to verify untruth but had no option.",5,1,3.40,2017-04-01 12:15:14,nan,nan,3,i did not want to verify untruth but had no option.,1933
3555,gp:AOqpTOH5CkMEQXchdBCva9TPGWACo1DBTfS0lUPor09yCRibUxV_yI-aTOrjkC45IzsN0yciUiZxxvmxFaXzIg,Rosahilda Hinojos,https://play-lh.googleusercontent.com/a/AATXAJz8dHQZjJOy3qS8kdkA3yuSaCym1eQCvQ_VAQMj=mo,wonderful assessments,5,0,3.21,2017-03-29 15:35:14,nan,nan,1,wonderful assessments,1934
3556,gp:AOqpTOGVgvYrvWtM-8D5ZJ05VUwz1Qgg5iAm4ci5uKhtVAjFG720rkflxrCk4eDY0whSLFg_suxsPp_qpkUc7w,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,easy to login​. helps me keep track of my appts.,4,1,3.40,2017-03-27 15:26:22,nan,nan,1,easy to login .,1935
3557,gp:AOqpTOGVgvYrvWtM-8D5ZJ05VUwz1Qgg5iAm4ci5uKhtVAjFG720rkflxrCk4eDY0whSLFg_suxsPp_qpkUc7w,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,easy to login​. helps me keep track of my appts.,4,1,3.40,2017-03-27 15:26:22,nan,nan,2,helps me keep track of my appointments.,1935
3558,gp:AOqpTOHyHOrXjGWmXmgM9BWES4yB63raEX-ePTN07UP1-r1jXJ_224hsC3pZYSKUnk7AyjTz8kTFf52PU9dl3w,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,i love it,5,0,nan,2017-03-20 19:45:23,nan,nan,1,i love it,1936
3559,gp:AOqpTOEEYKh_EQkJOz2y2q77B6vXVvVvTLMKsNoFfqpZKFau3lf_1QZCDoEwOrUKkE30mzDtIeerp6L6KSIxiw,William LaPlante,https://play-lh.googleusercontent.com/a/AATXAJwWrexeK2zSueONCoRGtwTiI5TJ3fomrOGAlUUU=mo,"site or app, poor designs.",2,1,3.40,2017-03-20 04:13:16,nan,nan,1,"site or app, poor designs.",1937
3560,gp:AOqpTOE5G7GHtTWwuSM5Hf-FWAEOa17uZoqhIU7thxOzpJUGWldkeB35MzwoTLCcs0L_el9cXap_kci0mgryYA,Sue Fox,https://play-lh.googleusercontent.com/a/AATXAJyjNIMDfOrq7sQZB67x59EZvpW9ja2qxGFXpXik=mo,this makes it easy to keep track of appointments and records.,5,2,3.40,2017-03-13 15:43:27,nan,nan,1,this makes it easy to keep track of appointments and records.,1938
3561,gp:AOqpTOG5Bopn7wbPYFgYyzm0YKfiKgRQHs2gAVEKfVE8n-NCHrRjI_MtiUMAS2NRFEL1-ZSQMfLwMSfKSsZzag,vickie delaney,https://play-lh.googleusercontent.com/a/AATXAJywrO1OvswyqpB7EnSZ3lHQamooT9LWrpVqGn6S=mo,easy to sign in and navigate.  i love having all of this info centrally located and easy to access,5,0,3.40,2017-03-10 08:55:43,nan,nan,1,easy to sign in and navigate.,1939
3562,gp:AOqpTOG5Bopn7wbPYFgYyzm0YKfiKgRQHs2gAVEKfVE8n-NCHrRjI_MtiUMAS2NRFEL1-ZSQMfLwMSfKSsZzag,vickie delaney,https://play-lh.googleusercontent.com/a/AATXAJywrO1OvswyqpB7EnSZ3lHQamooT9LWrpVqGn6S=mo,easy to sign in and navigate.  i love having all of this info centrally located and easy to access,5,0,3.40,2017-03-10 08:55:43,nan,nan,2,i love having all of this info centrally located and easy to access,1939
3563,gp:AOqpTOFb0ckaZEZAyHv_aM2cN5ATdrIBQ07_33uE0PtuQhp8vKnwsvxYoS5E17FMDwqpZ08cyyYzGKcIPzEd5w,Matt Rix,https://play-lh.googleusercontent.com/a-/AOh14GjeOy1ZYfSk0I4FX-c6XOODLNv29OX4RS1A552pNpo,easy to use ... quickly gets you the info you need. exactly what an app is supposed to do. great work!,5,2,3.40,2017-03-07 04:19:52,nan,nan,1,easy to use... quickly gets you the info you need.,1940
3564,gp:AOqpTOFb0ckaZEZAyHv_aM2cN5ATdrIBQ07_33uE0PtuQhp8vKnwsvxYoS5E17FMDwqpZ08cyyYzGKcIPzEd5w,Matt Rix,https://play-lh.googleusercontent.com/a-/AOh14GjeOy1ZYfSk0I4FX-c6XOODLNv29OX4RS1A552pNpo,easy to use ... quickly gets you the info you need. exactly what an app is supposed to do. great work!,5,2,3.40,2017-03-07 04:19:52,nan,nan,2,exactly what an app is supposed to do.,1940
3565,gp:AOqpTOFb0ckaZEZAyHv_aM2cN5ATdrIBQ07_33uE0PtuQhp8vKnwsvxYoS5E17FMDwqpZ08cyyYzGKcIPzEd5w,Matt Rix,https://play-lh.googleusercontent.com/a-/AOh14GjeOy1ZYfSk0I4FX-c6XOODLNv29OX4RS1A552pNpo,easy to use ... quickly gets you the info you need. exactly what an app is supposed to do. great work!,5,2,3.40,2017-03-07 04:19:52,nan,nan,3,great work!,1940
3566,gp:AOqpTOFpoPM6cJr0JSwS1Vx1DCcuLb_VBmsOLzk28wfpD-gyCZQEadW5HhNvSZeByk2SIzAIwJFsdrqjhChiGA,Keels S. Jorn,https://play-lh.googleusercontent.com/a-/AOh14GiRc6W0JBWaNVAH9qk39zHwqw01a5mGfqTmVAkqTj0,"a lot of improvements since i reviewed this in 2013.  more reliable and seems faster.  still, showing all labs on one screen no matter how old they are can be confusing.  mayo pharmacy refill interaction needs improvement. connecting to tiny font web page from the readable mobile-friendly app is disruptive.  overall though, it works pretty well. (full disclosure, i work for mayo but am reviewing this as a patient)",4,9,3.40,2017-03-07 03:35:23,nan,nan,1,a lot of improvements since i reviewed this in 2013.,1941
3567,gp:AOqpTOFpoPM6cJr0JSwS1Vx1DCcuLb_VBmsOLzk28wfpD-gyCZQEadW5HhNvSZeByk2SIzAIwJFsdrqjhChiGA,Keels S. Jorn,https://play-lh.googleusercontent.com/a-/AOh14GiRc6W0JBWaNVAH9qk39zHwqw01a5mGfqTmVAkqTj0,"a lot of improvements since i reviewed this in 2013.  more reliable and seems faster.  still, showing all labs on one screen no matter how old they are can be confusing.  mayo pharmacy refill interaction needs improvement. connecting to tiny font web page from the readable mobile-friendly app is disruptive.  overall though, it works pretty well. (full disclosure, i work for mayo but am reviewing this as a patient)",4,9,3.40,2017-03-07 03:35:23,nan,nan,2,more reliable and seems faster.,1941
3568,gp:AOqpTOFpoPM6cJr0JSwS1Vx1DCcuLb_VBmsOLzk28wfpD-gyCZQEadW5HhNvSZeByk2SIzAIwJFsdrqjhChiGA,Keels S. Jorn,https://play-lh.googleusercontent.com/a-/AOh14GiRc6W0JBWaNVAH9qk39zHwqw01a5mGfqTmVAkqTj0,"a lot of improvements since i reviewed this in 2013.  more reliable and seems faster.  still, showing all labs on one screen no matter how old they are can be confusing.  mayo pharmacy refill interaction needs improvement. connecting to tiny font web page from the readable mobile-friendly app is disruptive.  overall though, it works pretty well. (full disclosure, i work for mayo but am reviewing this as a patient)",4,9,3.40,2017-03-07 03:35:23,nan,nan,3,"still, showing all labs on one screen no matter how old they are can be confusing.",1941
3569,gp:AOqpTOFpoPM6cJr0JSwS1Vx1DCcuLb_VBmsOLzk28wfpD-gyCZQEadW5HhNvSZeByk2SIzAIwJFsdrqjhChiGA,Keels S. Jorn,https://play-lh.googleusercontent.com/a-/AOh14GiRc6W0JBWaNVAH9qk39zHwqw01a5mGfqTmVAkqTj0,"a lot of improvements since i reviewed this in 2013.  more reliable and seems faster.  still, showing all labs on one screen no matter how old they are can be confusing.  mayo pharmacy refill interaction needs improvement. connecting to tiny font web page from the readable mobile-friendly app is disruptive.  overall though, it works pretty well. (full disclosure, i work for mayo but am reviewing this as a patient)",4,9,3.40,2017-03-07 03:35:23,nan,nan,4,mayo pharmacy refill interaction needs improvement.,1941
3570,gp:AOqpTOFpoPM6cJr0JSwS1Vx1DCcuLb_VBmsOLzk28wfpD-gyCZQEadW5HhNvSZeByk2SIzAIwJFsdrqjhChiGA,Keels S. Jorn,https://play-lh.googleusercontent.com/a-/AOh14GiRc6W0JBWaNVAH9qk39zHwqw01a5mGfqTmVAkqTj0,"a lot of improvements since i reviewed this in 2013.  more reliable and seems faster.  still, showing all labs on one screen no matter how old they are can be confusing.  mayo pharmacy refill interaction needs improvement. connecting to tiny font web page from the readable mobile-friendly app is disruptive.  overall though, it works pretty well. (full disclosure, i work for mayo but am reviewing this as a patient)",4,9,3.40,2017-03-07 03:35:23,nan,nan,5,connecting to tiny font web page from the readable mobile - friendly app is disruptive.,1941
3571,gp:AOqpTOFpoPM6cJr0JSwS1Vx1DCcuLb_VBmsOLzk28wfpD-gyCZQEadW5HhNvSZeByk2SIzAIwJFsdrqjhChiGA,Keels S. Jorn,https://play-lh.googleusercontent.com/a-/AOh14GiRc6W0JBWaNVAH9qk39zHwqw01a5mGfqTmVAkqTj0,"a lot of improvements since i reviewed this in 2013.  more reliable and seems faster.  still, showing all labs on one screen no matter how old they are can be confusing.  mayo pharmacy refill interaction needs improvement. connecting to tiny font web page from the readable mobile-friendly app is disruptive.  overall though, it works pretty well. (full disclosure, i work for mayo but am reviewing this as a patient)",4,9,3.40,2017-03-07 03:35:23,nan,nan,6,"overall though, it works pretty well.",1941
3572,gp:AOqpTOFpoPM6cJr0JSwS1Vx1DCcuLb_VBmsOLzk28wfpD-gyCZQEadW5HhNvSZeByk2SIzAIwJFsdrqjhChiGA,Keels S. Jorn,https://play-lh.googleusercontent.com/a-/AOh14GiRc6W0JBWaNVAH9qk39zHwqw01a5mGfqTmVAkqTj0,"a lot of improvements since i reviewed this in 2013.  more reliable and seems faster.  still, showing all labs on one screen no matter how old they are can be confusing.  mayo pharmacy refill interaction needs improvement. connecting to tiny font web page from the readable mobile-friendly app is disruptive.  overall though, it works pretty well. (full disclosure, i work for mayo but am reviewing this as a patient)",4,9,3.40,2017-03-07 03:35:23,nan,nan,7,"(full disclosure, i work for mayo but am reviewing this as a patient)",1941
3573,gp:AOqpTOEtsPmUX5CvYIBxGHastSIefPu4qK1VE7STBd6Ob1i6pF4fImNlX5bpbBv7UtBEYvrehVEuGpmZ20FYpQ,Robert Jackson,https://play-lh.googleusercontent.com/a-/AOh14GiBojawyA7K8sdjcAyryCn-KYiqYw6TQ_tNTTSR4A,"allows me to see my appointments, vitals, clinical notes, and lab results.  love this app.  usability has gotten better with every update.",5,2,3.40,2017-03-06 14:47:50,nan,nan,1,"allows me to see my appointments, vitals, clinical notes, and lab results.",1942
3574,gp:AOqpTOEtsPmUX5CvYIBxGHastSIefPu4qK1VE7STBd6Ob1i6pF4fImNlX5bpbBv7UtBEYvrehVEuGpmZ20FYpQ,Robert Jackson,https://play-lh.googleusercontent.com/a-/AOh14GiBojawyA7K8sdjcAyryCn-KYiqYw6TQ_tNTTSR4A,"allows me to see my appointments, vitals, clinical notes, and lab results.  love this app.  usability has gotten better with every update.",5,2,3.40,2017-03-06 14:47:50,nan,nan,2,love this app.,1942
3575,gp:AOqpTOEtsPmUX5CvYIBxGHastSIefPu4qK1VE7STBd6Ob1i6pF4fImNlX5bpbBv7UtBEYvrehVEuGpmZ20FYpQ,Robert Jackson,https://play-lh.googleusercontent.com/a-/AOh14GiBojawyA7K8sdjcAyryCn-KYiqYw6TQ_tNTTSR4A,"allows me to see my appointments, vitals, clinical notes, and lab results.  love this app.  usability has gotten better with every update.",5,2,3.40,2017-03-06 14:47:50,nan,nan,3,usability has gotten better with every update.,1942
3576,gp:AOqpTOGiPZwCRD93rvheOAh02VvNL9UxMoHYUMsK8Nood_NalV1AKJRB2tP0hcvUR-MQkRc9qZCi-coOuqYVKQ,Barbara Glydewell,https://play-lh.googleusercontent.com/a-/AOh14GhORisScSQskYj99GKVEFbYu6ghw6QWafrCUA2q5w,"easy to keep up with what's going on between my doctors,  appointments and test results!",5,4,3.40,2017-02-28 05:02:48,nan,nan,1,"easy to keep up with what has going on between my doctors, appointments and test results!",1943
3577,gp:AOqpTOF_YRtN7c_cI86uXyvJB2o3qNV1lmbRfdIWDf_5lS4xw-VlVosKkVZzOgsB9LotLBwG7jyCrTbR5cSqsw,Joel Daniels,https://play-lh.googleusercontent.com/a-/AOh14GhQN5Ddr18L9mqx2PXk_noqbgYYPEJr6F2a0nDK1A,"works great, i use it all the time",5,1,3.30,2017-02-23 11:42:20,nan,nan,1,"works great, i use it all the time",1944
3578,gp:AOqpTOFagVaf1YkjDLaD2Fuu8iP6H5G9xyD8n3ZL7deo1W5KD4mGBJioKrMDHuZTy7C8_Xx6LYmwu6grR-KoPg,Cody Chavez,https://play-lh.googleusercontent.com/a/AATXAJy6o8bZv9Kr7jX-lVO5sVFInyI2MKoYokZSktk5=mo,great help,5,0,3.30,2017-02-20 19:19:53,nan,nan,1,great help,1945
3579,gp:AOqpTOF6FyuG_B9vM1KANgLi_S8p3OfLgL4iCE3q0PUsWHzIQiAPsmji1hB_BUMn6flbwMeFIb_Z4tBQVAEhvA,Makaki Mangore,https://play-lh.googleusercontent.com/a-/AOh14GhLaKBdO56DJD2ZXsDUnb6RBGV7m-tKMZdSeq3bwA,you are excellent,3,0,nan,2017-02-19 08:46:30,nan,nan,1,you are excellent,1946
3580,gp:AOqpTOG_cO5XyEIbiyJTF6ZfOoFEbBFer3o19d75PJid7sCYjZUtPoJIfOnoA8WFHCsCXNuPjHgBEgkEwW2sgQ,Jeff Hansen,https://play-lh.googleusercontent.com/a/AATXAJx9S1gHb8vZ7YL7HKzWwysX2cTdyf8JnsWK1rmV=mo,i just logged in this morning on laptop now i can't sign in with app so they tell me to reset password?  really?,1,2,3.30,2017-02-13 15:22:40,nan,nan,1,i just logged in this morning on laptop now i cannot sign in with app so they tell me to reset password?,1947
3581,gp:AOqpTOG_cO5XyEIbiyJTF6ZfOoFEbBFer3o19d75PJid7sCYjZUtPoJIfOnoA8WFHCsCXNuPjHgBEgkEwW2sgQ,Jeff Hansen,https://play-lh.googleusercontent.com/a/AATXAJx9S1gHb8vZ7YL7HKzWwysX2cTdyf8JnsWK1rmV=mo,i just logged in this morning on laptop now i can't sign in with app so they tell me to reset password?  really?,1,2,3.30,2017-02-13 15:22:40,nan,nan,2,really?,1947
3582,gp:AOqpTOGy-FGOo_0qZgyugzl7j3KXDxcHIkeYbDRRjSiU1r0oO5zAFIIF9ltDct3mkb4QuIxPAU2LYaQGgvUc9g,Katrina Brunner,https://play-lh.googleusercontent.com/a/AATXAJwQv5dF0HtnIeLva1oGL2DM7SB_VqpIxl4JuD1k=mo,it's great to be able to access your health information right at your fingertips.,5,0,3.30,2017-02-12 08:43:56,nan,nan,1,it has great to be able to access your health information right at your fingertips.,1948
3583,gp:AOqpTOHRAnLPVP_o-AETBLyPLZLXh3AzUa53VPfHNHIRQx4f5Y4wYfVp-N0Q2K2iPRVPnp4gTzGw0l5nJL9mWQ,Dana Elam,https://play-lh.googleusercontent.com/a/AATXAJyBXbfkSsFknxRBFyVkfoAafZGk9YeutVAeK_Q=mo,can't even log into the app. just a big waste of time,1,3,3.30,2017-02-10 23:54:27,nan,nan,1,cannot even log into the app.,1949
3584,gp:AOqpTOHRAnLPVP_o-AETBLyPLZLXh3AzUa53VPfHNHIRQx4f5Y4wYfVp-N0Q2K2iPRVPnp4gTzGw0l5nJL9mWQ,Dana Elam,https://play-lh.googleusercontent.com/a/AATXAJyBXbfkSsFknxRBFyVkfoAafZGk9YeutVAeK_Q=mo,can't even log into the app. just a big waste of time,1,3,3.30,2017-02-10 23:54:27,nan,nan,2,just a big waste of time,1949
3585,gp:AOqpTOEpOKRMMOfWHMK3WPWyyZ0942Z23NgBMiMDTPpORn5VWzj1wNjy-5w2IzLOl_JZp-qeD47xjDPxdSE43Q,Joseph Romanovich,https://play-lh.googleusercontent.com/a-/AOh14Gh93Aennt678IT_49jmSWVQu5Z2Mcm2CWN70dL2Qg,great,5,0,nan,2017-02-10 10:50:36,nan,nan,1,great,1950
3586,gp:AOqpTOE2YmOe070Pk0YhppN3LiPGRInrWzUAKNhByixDfCD-G4SniyuEBfOMVsZjf9xWODheyN_qC7vDQKnOOg,Phil Frankford,https://play-lh.googleusercontent.com/a-/AOh14Gim5ZKidybYLxaO6jpCPT3PKF6At01ZbpX68piY,real poor app design for usability. way too many large icons just make for screen pollution and make it hard to navigate app. cut down on the screen candy and add real functionality.,3,2,3.30,2017-02-08 08:09:57,nan,nan,1,real poor app design for usability.,1951
3587,gp:AOqpTOE2YmOe070Pk0YhppN3LiPGRInrWzUAKNhByixDfCD-G4SniyuEBfOMVsZjf9xWODheyN_qC7vDQKnOOg,Phil Frankford,https://play-lh.googleusercontent.com/a-/AOh14Gim5ZKidybYLxaO6jpCPT3PKF6At01ZbpX68piY,real poor app design for usability. way too many large icons just make for screen pollution and make it hard to navigate app. cut down on the screen candy and add real functionality.,3,2,3.30,2017-02-08 08:09:57,nan,nan,2,way too many large icons just make for screen pollution and make it hard to navigate app.,1951
3588,gp:AOqpTOE2YmOe070Pk0YhppN3LiPGRInrWzUAKNhByixDfCD-G4SniyuEBfOMVsZjf9xWODheyN_qC7vDQKnOOg,Phil Frankford,https://play-lh.googleusercontent.com/a-/AOh14Gim5ZKidybYLxaO6jpCPT3PKF6At01ZbpX68piY,real poor app design for usability. way too many large icons just make for screen pollution and make it hard to navigate app. cut down on the screen candy and add real functionality.,3,2,3.30,2017-02-08 08:09:57,nan,nan,3,cut down on the screen candy and add real functionality.,1951
